-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2010 through 12/31/2024 in LST
Location: Latitude  -33.8697   Longitude 151.198 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 31.72 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
RH2M     MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
YEAR,MO,DY,HR,RH2M
2024,8,14,9,93.68
2024,8,14,10,93.73
2024,8,14,11,92.58
2024,8,14,12,89.76
2024,8,14,13,85.49
2024,8,14,14,83.26
2024,8,14,15,85.53
2024,8,14,16,88.51
2024,8,14,17,90.34
2024,8,14,18,92.54
2024,8,14,19,94.58
2024,8,14,20,95.5
2024,8,14,21,95.52
2024,8,14,22,95.39
2024,8,14,23,94.47
2024,8,15,0,92.76
2024,8,15,1,92.05
2024,8,15,2,93.34
2024,8,15,3,94.3
2024,8,15,4,95.46
2024,8,15,5,95.99
2024,8,15,6,96.62
2024,8,15,7,95.46
2024,8,15,8,93.49
2024,8,15,9,89.75
2024,8,15,10,84.84
2024,8,15,11,81.92
2024,8,15,12,80.78
2024,8,15,13,80.48
2024,8,15,14,81.06
2024,8,15,15,82.47
2024,8,15,16,85.68
2024,8,15,17,91.08
2024,8,15,18,94.78
2024,8,15,19,96.2
2024,8,15,20,96.61
2024,8,15,21,97.05
2024,8,15,22,97.14
2024,8,15,23,96.74
2024,8,16,0,96.52
2024,8,16,1,96.85
2024,8,16,2,97.11
2024,8,16,3,96.8
2024,8,16,4,96.43
2024,8,16,5,95.95
2024,8,16,6,95.6
2024,8,16,7,93.5
2024,8,16,8,89.78
2024,8,16,9,83.55
2024,8,16,10,76.64
2024,8,16,11,73.41
2024,8,16,12,68.46
2024,8,16,13,66.45
2024,8,16,14,67.96
2024,8,16,15,69.85
2024,8,16,16,73.09
2024,8,16,17,77.67
2024,8,16,18,82.1
2024,8,16,19,85.66
2024,8,16,20,86.98
2024,8,16,21,87.16
2024,8,16,22,87.53
2024,8,16,23,88.34
2024,8,17,0,90.05
2024,8,17,1,91.14
2024,8,17,2,91.88
2024,8,17,3,92.26
2024,8,17,4,90.67
2024,8,17,5,85.73
2024,8,17,6,81.61
2024,8,17,7,80.61
2024,8,17,8,79.71
2024,8,17,9,72.79
2024,8,17,10,64.14
2024,8,17,11,58.51
2024,8,17,12,54.56
2024,8,17,13,52.45
2024,8,17,14,51.28
2024,8,17,15,51.09
2024,8,17,16,53.39
2024,8,17,17,57.56
2024,8,17,18,61.01
2024,8,17,19,64.34
2024,8,17,20,67.74
2024,8,17,21,70.73
2024,8,17,22,72.65
2024,8,17,23,74.29
2024,8,18,0,75.31
2024,8,18,1,75.67
2024,8,18,2,76.01
2024,8,18,3,76.34
2024,8,18,4,76.63
2024,8,18,5,77.05
2024,8,18,6,77.41
2024,8,18,7,77.25
2024,8,18,8,78.04
2024,8,18,9,79.38
2024,8,18,10,79.42
2024,8,18,11,76.24
2024,8,18,12,73.32
2024,8,18,13,71.76
2024,8,18,14,70.44
2024,8,18,15,69.23
2024,8,18,16,68.21
2024,8,18,17,69.01
2024,8,18,18,69.41
2024,8,18,19,69.18
2024,8,18,20,68.76
2024,8,18,21,68.66
2024,8,18,22,68.95
2024,8,18,23,70.23
2024,8,19,0,71.53
2024,8,19,1,72.89
2024,8,19,2,74.58
2024,8,19,3,76.12
2024,8,19,4,77.06
2024,8,19,5,77.62
2024,8,19,6,77.44
2024,8,19,7,75.82
2024,8,19,8,71.38
2024,8,19,9,68.42
2024,8,19,10,66.1
2024,8,19,11,64.27
2024,8,19,12,62.81
2024,8,19,13,61.64
2024,8,19,14,61.13
2024,8,19,15,61.79
2024,8,19,16,64.76
2024,8,19,17,69.77
2024,8,19,18,73.29
2024,8,19,19,76.11
2024,8,19,20,78.39
2024,8,19,21,80.46
2024,8,19,22,82.56
2024,8,19,23,84.64
2024,8,20,0,87.28
2024,8,20,1,90.03
2024,8,20,2,92.4
2024,8,20,3,94.11
2024,8,20,4,95.34
2024,8,20,5,95.96
2024,8,20,6,96.15
2024,8,20,7,90.5
2024,8,20,8,82.83
2024,8,20,9,75.77
2024,8,20,10,70.69
2024,8,20,11,66.87
2024,8,20,12,64.9
2024,8,20,13,63.94
2024,8,20,14,63.92
2024,8,20,15,64.7
2024,8,20,16,67.91
2024,8,20,17,73.49
2024,8,20,18,77.93
2024,8,20,19,81.4
2024,8,20,20,85.14
2024,8,20,21,88.0
2024,8,20,22,89.58
2024,8,20,23,89.02
2024,8,21,0,87.9
2024,8,21,1,88.8
2024,8,21,2,88.04
2024,8,21,3,85.56
2024,8,21,4,83.11
2024,8,21,5,81.66
2024,8,21,6,81.05
2024,8,21,7,78.07
2024,8,21,8,72.15
2024,8,21,9,65.92
2024,8,21,10,62.81
2024,8,21,11,59.78
2024,8,21,12,58.31
2024,8,21,13,57.13
2024,8,21,14,56.9
2024,8,21,15,57.11
2024,8,21,16,63.08
2024,8,21,17,65.45
2024,8,21,18,65.83
2024,8,21,19,64.24
2024,8,21,20,62.36
2024,8,21,21,62.15
2024,8,21,22,63.66
2024,8,21,23,65.49
2024,8,22,0,67.52
2024,8,22,1,68.98
2024,8,22,2,70.14
2024,8,22,3,71.52
2024,8,22,4,72.8
2024,8,22,5,73.82
2024,8,22,6,75.09
2024,8,22,7,75.33
2024,8,22,8,72.96
2024,8,22,9,68.43
2024,8,22,10,61.79
2024,8,22,11,56.82
2024,8,22,12,53.61
2024,8,22,13,53.73
2024,8,22,14,54.8
2024,8,22,15,56.61
2024,8,22,16,58.91
2024,8,22,17,60.26
2024,8,22,18,62.46
2024,8,22,19,64.96
2024,8,22,20,65.45
2024,8,22,21,66.58
2024,8,22,22,69.49
2024,8,22,23,72.51
2024,8,23,0,75.23
2024,8,23,1,78.17
2024,8,23,2,81.03
2024,8,23,3,84.28
2024,8,23,4,86.68
2024,8,23,5,86.93
2024,8,23,6,87.65
2024,8,23,7,85.43
2024,8,23,8,76.77
2024,8,23,9,64.55
2024,8,23,10,51.78
2024,8,23,11,44.12
2024,8,23,12,42.65
2024,8,23,13,43.39
2024,8,23,14,45.87
2024,8,23,15,47.84
2024,8,23,16,51.54
2024,8,23,17,56.17
2024,8,23,18,62.49
2024,8,23,19,68.89
2024,8,23,20,74.44
2024,8,23,21,79.19
2024,8,23,22,82.49
2024,8,23,23,85.26
2024,8,24,0,87.16
2024,8,24,1,87.51
2024,8,24,2,87.05
2024,8,24,3,86.31
2024,8,24,4,84.71
2024,8,24,5,82.8
2024,8,24,6,77.79
2024,8,24,7,73.23
2024,8,24,8,68.33
2024,8,24,9,62.7
2024,8,24,10,60.93
2024,8,24,11,60.14
2024,8,24,12,57.79
2024,8,24,13,55.87
2024,8,24,14,54.93
2024,8,24,15,54.88
2024,8,24,16,57.28
2024,8,24,17,60.62
2024,8,24,18,63.11
2024,8,24,19,64.98
2024,8,24,20,66.34
2024,8,24,21,67.95
2024,8,24,22,70.28
2024,8,24,23,72.41
2024,8,25,0,73.49
2024,8,25,1,72.42
2024,8,25,2,70.8
2024,8,25,3,70.91
2024,8,25,4,72.28
2024,8,25,5,78.15
2024,8,25,6,83.24
2024,8,25,7,85.13
2024,8,25,8,84.7
2024,8,25,9,84.01
2024,8,25,10,81.41
2024,8,25,11,78.19
2024,8,25,12,75.99
2024,8,25,13,75.52
2024,8,25,14,76.15
2024,8,25,15,79.41
2024,8,25,16,82.72
2024,8,25,17,84.63
2024,8,25,18,83.86
2024,8,25,19,81.9
2024,8,25,20,80.78
2024,8,25,21,80.8
2024,8,25,22,82.3
2024,8,25,23,83.64
2024,8,26,0,84.41
2024,8,26,1,84.78
2024,8,26,2,83.34
2024,8,26,3,74.26
2024,8,26,4,65.42
2024,8,26,5,62.5
2024,8,26,6,63.11
2024,8,26,7,62.38
2024,8,26,8,59.81
2024,8,26,9,55.25
2024,8,26,10,51.24
2024,8,26,11,49.67
2024,8,26,12,48.63
2024,8,26,13,50.27
2024,8,26,14,50.89
2024,8,26,15,49.67
2024,8,26,16,52.88
2024,8,26,17,57.28
2024,8,26,18,58.11
2024,8,26,19,56.27
2024,8,26,20,59.33
2024,8,26,21,61.26
2024,8,26,22,63.61
2024,8,26,23,67.93
2024,8,27,0,71.39
2024,8,27,1,72.54
2024,8,27,2,71.9
2024,8,27,3,72.31
2024,8,27,4,73.49
2024,8,27,5,74.74
2024,8,27,6,74.87
2024,8,27,7,72.55
2024,8,27,8,66.37
2024,8,27,9,59.26
2024,8,27,10,54.17
2024,8,27,11,51.11
2024,8,27,12,50.93
2024,8,27,13,53.28
2024,8,27,14,51.73
2024,8,27,15,51.32
2024,8,27,16,55.73
2024,8,27,17,58.4
2024,8,27,18,59.67
2024,8,27,19,61.37
2024,8,27,20,61.22
2024,8,27,21,60.18
2024,8,27,22,58.91
2024,8,27,23,60.08
2024,8,28,0,62.06
2024,8,28,1,63.13
2024,8,28,2,63.73
2024,8,28,3,63.46
2024,8,28,4,62.61
2024,8,28,5,61.88
2024,8,28,6,61.58
2024,8,28,7,59.94
2024,8,28,8,56.6
2024,8,28,9,54.18
2024,8,28,10,46.86
2024,8,28,11,41.38
2024,8,28,12,39.91
2024,8,28,13,40.07
2024,8,28,14,41.24
2024,8,28,15,42.72
2024,8,28,16,44.18
2024,8,28,17,47.66
2024,8,28,18,51.12
2024,8,28,19,55.0
2024,8,28,20,56.89
2024,8,28,21,54.36
2024,8,28,22,52.27
2024,8,28,23,52.5
2024,8,29,0,53.32
2024,8,29,1,54.8
2024,8,29,2,56.17
2024,8,29,3,55.07
2024,8,29,4,54.35
2024,8,29,5,55.11
2024,8,29,6,56.13
2024,8,29,7,55.76
2024,8,29,8,51.9
2024,8,29,9,48.72
2024,8,29,10,45.38
2024,8,29,11,41.66
2024,8,29,12,38.85
2024,8,29,13,36.93
2024,8,29,14,35.4
2024,8,29,15,38.22
2024,8,29,16,44.02
2024,8,29,17,50.57
2024,8,29,18,52.37
2024,8,29,19,52.86
2024,8,29,20,53.89
2024,8,29,21,54.33
2024,8,29,22,54.8
2024,8,29,23,56.95
2024,8,30,0,59.7
2024,8,30,1,61.65
2024,8,30,2,61.63
2024,8,30,3,62.09
2024,8,30,4,63.17
2024,8,30,5,64.09
2024,8,30,6,63.49
2024,8,30,7,59.0
2024,8,30,8,54.24
2024,8,30,9,49.99
2024,8,30,10,49.61
2024,8,30,11,48.87
2024,8,30,12,46.8
2024,8,30,13,46.07
2024,8,30,14,46.37
2024,8,30,15,47.59
2024,8,30,16,50.17
2024,8,30,17,52.98
2024,8,30,18,54.58
2024,8,30,19,55.58
2024,8,30,20,56.72
2024,8,30,21,58.4
2024,8,30,22,60.5
2024,8,30,23,62.6
2024,8,31,0,64.77
2024,8,31,1,66.69
2024,8,31,2,67.46
2024,8,31,3,63.28
2024,8,31,4,56.62
2024,8,31,5,53.27
2024,8,31,6,52.7
2024,8,31,7,51.21
2024,8,31,8,48.42
2024,8,31,9,45.33
2024,8,31,10,42.15
2024,8,31,11,39.86
2024,8,31,12,39.51
2024,8,31,13,40.44
2024,8,31,14,42.33
2024,8,31,15,43.79
2024,8,31,16,46.16
2024,8,31,17,48.85
2024,8,31,18,48.59
2024,8,31,19,48.89
2024,8,31,20,50.05
2024,8,31,21,52.24
2024,8,31,22,54.01
2024,8,31,23,55.2
2024,9,1,0,56.81
2024,9,1,1,58.01
2024,9,1,2,59.03
2024,9,1,3,60.02
2024,9,1,4,60.95
2024,9,1,5,61.8
2024,9,1,6,61.5
2024,9,1,7,57.68
2024,9,1,8,48.3
2024,9,1,9,41.81
2024,9,1,10,42.04
2024,9,1,11,44.36
2024,9,1,12,46.12
2024,9,1,13,44.48
2024,9,1,14,43.56
2024,9,1,15,44.5
2024,9,1,16,47.77
2024,9,1,17,51.22
2024,9,1,18,53.35
2024,9,1,19,54.95
2024,9,1,20,54.84
2024,9,1,21,53.24
2024,9,1,22,53.66
2024,9,1,23,54.78
2024,9,2,0,55.7
2024,9,2,1,56.14
2024,9,2,2,56.49
2024,9,2,3,56.33
2024,9,2,4,55.91
2024,9,2,5,55.59
2024,9,2,6,54.72
2024,9,2,7,50.01
2024,9,2,8,44.51
2024,9,2,9,40.97
2024,9,2,10,39.36
2024,9,2,11,42.42
2024,9,2,12,41.97
2024,9,2,13,37.52
2024,9,2,14,34.76
2024,9,2,15,34.7
2024,9,2,16,36.03
2024,9,2,17,38.23
2024,9,2,18,40.73
2024,9,2,19,43.06
2024,9,2,20,44.97
2024,9,2,21,47.01
2024,9,2,22,48.65
2024,9,2,23,50.14
2024,9,3,0,52.35
2024,9,3,1,54.39
2024,9,3,2,56.38
2024,9,3,3,58.27
2024,9,3,4,60.08
2024,9,3,5,61.67
2024,9,3,6,62.39
2024,9,3,7,58.66
2024,9,3,8,54.17
2024,9,3,9,49.2
2024,9,3,10,45.0
2024,9,3,11,41.83
2024,9,3,12,39.83
2024,9,3,13,39.17
2024,9,3,14,39.78
2024,9,3,15,41.93
2024,9,3,16,45.93
2024,9,3,17,53.23
2024,9,3,18,58.59
2024,9,3,19,61.8
2024,9,3,20,62.54
2024,9,3,21,60.6
2024,9,3,22,58.13
2024,9,3,23,57.13
2024,9,4,0,57.7
2024,9,4,1,60.84
2024,9,4,2,64.69
2024,9,4,3,68.37
2024,9,4,4,71.31
2024,9,4,5,74.49
2024,9,4,6,76.96
2024,9,4,7,72.25
2024,9,4,8,65.74
2024,9,4,9,59.98
2024,9,4,10,54.08
2024,9,4,11,48.46
2024,9,4,12,45.19
2024,9,4,13,45.51
2024,9,4,14,46.5
2024,9,4,15,47.29
2024,9,4,16,50.64
2024,9,4,17,58.46
2024,9,4,18,66.77
2024,9,4,19,71.96
2024,9,4,20,74.05
2024,9,4,21,74.18
2024,9,4,22,72.43
2024,9,4,23,70.79
2024,9,5,0,69.98
2024,9,5,1,69.04
2024,9,5,2,67.9
2024,9,5,3,67.96
2024,9,5,4,69.49
2024,9,5,5,71.41
2024,9,5,6,71.3
2024,9,5,7,65.37
2024,9,5,8,58.12
2024,9,5,9,48.6
2024,9,5,10,48.22
2024,9,5,11,47.51
2024,9,5,12,43.59
2024,9,5,13,41.33
2024,9,5,14,39.96
2024,9,5,15,39.32
2024,9,5,16,42.89
2024,9,5,17,48.45
2024,9,5,18,52.21
2024,9,5,19,55.08
2024,9,5,20,57.9
2024,9,5,21,59.96
2024,9,5,22,60.53
2024,9,5,23,59.9
2024,9,6,0,60.28
2024,9,6,1,61.79
2024,9,6,2,62.72
2024,9,6,3,64.57
2024,9,6,4,66.55
2024,9,6,5,68.53
2024,9,6,6,69.54
2024,9,6,7,64.94
2024,9,6,8,58.04
2024,9,6,9,54.57
2024,9,6,10,50.99
2024,9,6,11,46.37
2024,9,6,12,43.65
2024,9,6,13,42.17
2024,9,6,14,41.71
2024,9,6,15,42.7
2024,9,6,16,45.89
2024,9,6,17,50.15
2024,9,6,18,53.15
2024,9,6,19,56.35
2024,9,6,20,59.84
2024,9,6,21,63.42
2024,9,6,22,65.96
2024,9,6,23,67.59
2024,9,7,0,68.82
2024,9,7,1,69.4
2024,9,7,2,68.69
2024,9,7,3,67.33
2024,9,7,4,65.62
2024,9,7,5,64.57
2024,9,7,6,64.39
2024,9,7,7,62.45
2024,9,7,8,61.78
2024,9,7,9,64.28
2024,9,7,10,67.54
2024,9,7,11,69.71
2024,9,7,12,72.53
2024,9,7,13,75.41
2024,9,7,14,77.9
2024,9,7,15,79.47
2024,9,7,16,80.16
2024,9,7,17,80.85
2024,9,7,18,81.54
2024,9,7,19,81.93
2024,9,7,20,82.63
2024,9,7,21,83.38
2024,9,7,22,84.15
2024,9,7,23,85.37
2024,9,8,0,86.6
2024,9,8,1,87.33
2024,9,8,2,87.98
2024,9,8,3,87.92
2024,9,8,4,89.18
2024,9,8,5,93.6
2024,9,8,6,96.23
2024,9,8,7,86.64
2024,9,8,8,69.12
2024,9,8,9,50.13
2024,9,8,10,41.53
2024,9,8,11,37.89
2024,9,8,12,38.13
2024,9,8,13,37.14
2024,9,8,14,38.29
2024,9,8,15,39.66
2024,9,8,16,41.58
2024,9,8,17,45.16
2024,9,8,18,47.69
2024,9,8,19,49.27
2024,9,8,20,50.36
2024,9,8,21,52.52
2024,9,8,22,54.53
2024,9,8,23,56.43
2024,9,9,0,57.67
2024,9,9,1,58.41
2024,9,9,2,58.73
2024,9,9,3,58.89
2024,9,9,4,59.9
2024,9,9,5,60.44
2024,9,9,6,60.01
2024,9,9,7,56.38
2024,9,9,8,50.16
2024,9,9,9,46.8
2024,9,9,10,46.18
2024,9,9,11,47.32
2024,9,9,12,49.66
2024,9,9,13,49.19
2024,9,9,14,48.04
2024,9,9,15,48.21
2024,9,9,16,50.54
2024,9,9,17,56.25
2024,9,9,18,57.54
2024,9,9,19,57.28
2024,9,9,20,57.19
2024,9,9,21,60.86
2024,9,9,22,64.77
2024,9,9,23,67.13
2024,9,10,0,68.8
2024,9,10,1,69.5
2024,9,10,2,70.16
2024,9,10,3,71.7
2024,9,10,4,73.04
2024,9,10,5,74.66
2024,9,10,6,75.58
2024,9,10,7,71.28
2024,9,10,8,65.48
2024,9,10,9,62.02
2024,9,10,10,60.18
2024,9,10,11,59.82
2024,9,10,12,58.93
2024,9,10,13,59.0
2024,9,10,14,59.17
2024,9,10,15,60.02
2024,9,10,16,61.63
2024,9,10,17,65.97
2024,9,10,18,70.62
2024,9,10,19,74.26
2024,9,10,20,77.04
2024,9,10,21,79.34
2024,9,10,22,81.07
2024,9,10,23,82.56
2024,9,11,0,83.96
2024,9,11,1,85.82
2024,9,11,2,88.32
2024,9,11,3,90.14
2024,9,11,4,91.4
2024,9,11,5,92.48
2024,9,11,6,92.01
2024,9,11,7,84.46
2024,9,11,8,77.13
2024,9,11,9,68.91
2024,9,11,10,63.26
2024,9,11,11,60.63
2024,9,11,12,55.89
2024,9,11,13,53.84
2024,9,11,14,52.92
2024,9,11,15,53.31
2024,9,11,16,58.27
2024,9,11,17,67.66
2024,9,11,18,75.1
2024,9,11,19,79.97
2024,9,11,20,81.8
2024,9,11,21,80.89
2024,9,11,22,80.14
2024,9,11,23,81.61
2024,9,12,0,82.8
2024,9,12,1,81.99
2024,9,12,2,81.31
2024,9,12,3,81.12
2024,9,12,4,81.12
2024,9,12,5,80.18
2024,9,12,6,79.04
2024,9,12,7,75.95
2024,9,12,8,73.58
2024,9,12,9,71.96
2024,9,12,10,71.79
2024,9,12,11,72.13
2024,9,12,12,73.86
2024,9,12,13,74.81
2024,9,12,14,75.01
2024,9,12,15,76.47
2024,9,12,16,78.52
2024,9,12,17,77.69
2024,9,12,18,74.8
2024,9,12,19,71.37
2024,9,12,20,69.78
2024,9,12,21,69.67
2024,9,12,22,68.32
2024,9,12,23,66.42
2024,9,13,0,65.28
2024,9,13,1,65.76
2024,9,13,2,66.55
2024,9,13,3,68.31
2024,9,13,4,70.68
2024,9,13,5,71.89
2024,9,13,6,72.09
2024,9,13,7,70.15
2024,9,13,8,67.75
2024,9,13,9,64.63
2024,9,13,10,61.5
2024,9,13,11,58.44
2024,9,13,12,56.8
2024,9,13,13,55.98
2024,9,13,14,55.41
2024,9,13,15,55.7
2024,9,13,16,56.86
2024,9,13,17,60.95
2024,9,13,18,65.11
2024,9,13,19,66.56
2024,9,13,20,65.09
2024,9,13,21,62.32
2024,9,13,22,60.76
2024,9,13,23,61.23
2024,9,14,0,64.0
2024,9,14,1,67.37
2024,9,14,2,69.22
2024,9,14,3,69.67
2024,9,14,4,69.85
2024,9,14,5,70.27
2024,9,14,6,69.9
2024,9,14,7,65.08
2024,9,14,8,58.38
2024,9,14,9,52.31
2024,9,14,10,47.31
2024,9,14,11,43.33
2024,9,14,12,40.91
2024,9,14,13,39.14
2024,9,14,14,41.01
2024,9,14,15,42.3
2024,9,14,16,45.8
2024,9,14,17,56.77
2024,9,14,18,65.68
2024,9,14,19,68.6
2024,9,14,20,71.68
2024,9,14,21,76.42
2024,9,14,22,81.66
2024,9,14,23,83.66
2024,9,15,0,84.59
2024,9,15,1,84.66
2024,9,15,2,83.01
2024,9,15,3,81.62
2024,9,15,4,79.32
2024,9,15,5,77.99
2024,9,15,6,78.13
2024,9,15,7,75.33
2024,9,15,8,71.56
2024,9,15,9,70.39
2024,9,15,10,69.06
2024,9,15,11,65.56
2024,9,15,12,62.08
2024,9,15,13,60.0
2024,9,15,14,58.06
2024,9,15,15,56.85
2024,9,15,16,58.38
2024,9,15,17,61.58
2024,9,15,18,64.55
2024,9,15,19,66.15
2024,9,15,20,66.11
2024,9,15,21,64.45
2024,9,15,22,62.72
2024,9,15,23,62.99
2024,9,16,0,64.4
2024,9,16,1,67.29
2024,9,16,2,70.22
2024,9,16,3,71.26
2024,9,16,4,70.32
2024,9,16,5,67.79
2024,9,16,6,64.54
2024,9,16,7,56.42
2024,9,16,8,48.34
2024,9,16,9,41.05
2024,9,16,10,35.41
2024,9,16,11,32.26
2024,9,16,12,31.76
2024,9,16,13,33.13
2024,9,16,14,35.94
2024,9,16,15,40.66
2024,9,16,16,47.73
2024,9,16,17,57.24
2024,9,16,18,65.64
2024,9,16,19,69.44
2024,9,16,20,70.69
2024,9,16,21,71.21
2024,9,16,22,71.21
2024,9,16,23,70.26
2024,9,17,0,70.61
2024,9,17,1,72.34
2024,9,17,2,74.4
2024,9,17,3,75.89
2024,9,17,4,76.88
2024,9,17,5,77.33
2024,9,17,6,75.59
2024,9,17,7,68.73
2024,9,17,8,62.52
2024,9,17,9,56.88
2024,9,17,10,51.2
2024,9,17,11,46.25
2024,9,17,12,42.36
2024,9,17,13,41.93
2024,9,17,14,44.09
2024,9,17,15,45.85
2024,9,17,16,49.0
2024,9,17,17,55.4
2024,9,17,18,63.52
2024,9,17,19,68.02
2024,9,17,20,68.51
2024,9,17,21,66.37
2024,9,17,22,66.02
2024,9,17,23,66.34
2024,9,18,0,66.25
2024,9,18,1,67.04
2024,9,18,2,70.06
2024,9,18,3,73.47
2024,9,18,4,76.72
2024,9,18,5,79.32
2024,9,18,6,79.47
2024,9,18,7,72.97
2024,9,18,8,57.23
2024,9,18,9,45.27
2024,9,18,10,36.12
2024,9,18,11,33.71
2024,9,18,12,37.26
2024,9,18,13,36.17
2024,9,18,14,35.9
2024,9,18,15,36.85
2024,9,18,16,38.95
2024,9,18,17,43.19
2024,9,18,18,43.79
2024,9,18,19,40.9
2024,9,18,20,39.11
2024,9,18,21,41.73
2024,9,18,22,44.74
2024,9,18,23,47.15
2024,9,19,0,49.4
2024,9,19,1,51.33
2024,9,19,2,53.33
2024,9,19,3,55.1
2024,9,19,4,56.4
2024,9,19,5,56.73
2024,9,19,6,55.62
2024,9,19,7,50.11
2024,9,19,8,43.54
2024,9,19,9,35.73
2024,9,19,10,36.44
2024,9,19,11,37.5
2024,9,19,12,36.73
2024,9,19,13,36.39
2024,9,19,14,36.26
2024,9,19,15,35.64
2024,9,19,16,35.78
2024,9,19,17,38.4
2024,9,19,18,41.15
2024,9,19,19,41.74
2024,9,19,20,41.9
2024,9,19,21,42.82
2024,9,19,22,44.65
2024,9,19,23,47.52
2024,9,20,0,51.16
2024,9,20,1,55.3
2024,9,20,2,58.57
2024,9,20,3,61.26
2024,9,20,4,62.91
2024,9,20,5,64.05
2024,9,20,6,63.52
2024,9,20,7,58.32
2024,9,20,8,53.32
2024,9,20,9,47.99
2024,9,20,10,42.17
2024,9,20,11,36.82
2024,9,20,12,34.68
2024,9,20,13,35.43
2024,9,20,14,35.48
2024,9,20,15,39.03
2024,9,20,16,40.47
2024,9,20,17,43.3
2024,9,20,18,46.0
2024,9,20,19,46.47
2024,9,20,20,48.88
2024,9,20,21,52.77
2024,9,20,22,55.21
2024,9,20,23,57.48
2024,9,21,0,60.14
2024,9,21,1,61.78
2024,9,21,2,62.27
2024,9,21,3,62.57
2024,9,21,4,63.07
2024,9,21,5,63.2
2024,9,21,6,61.64
2024,9,21,7,55.32
2024,9,21,8,51.64
2024,9,21,9,48.17
2024,9,21,10,43.23
2024,9,21,11,38.29
2024,9,21,12,35.5
2024,9,21,13,35.48
2024,9,21,14,36.38
2024,9,21,15,37.21
2024,9,21,16,38.76
2024,9,21,17,43.3
2024,9,21,18,46.18
2024,9,21,19,46.12
2024,9,21,20,49.1
2024,9,21,21,52.92
2024,9,21,22,54.92
2024,9,21,23,56.97
2024,9,22,0,59.14
2024,9,22,1,60.32
2024,9,22,2,60.96
2024,9,22,3,61.21
2024,9,22,4,61.78
2024,9,22,5,62.78
2024,9,22,6,62.66
2024,9,22,7,57.65
2024,9,22,8,51.26
2024,9,22,9,46.2
2024,9,22,10,43.37
2024,9,22,11,42.25
2024,9,22,12,41.68
2024,9,22,13,43.28
2024,9,22,14,44.82
2024,9,22,15,44.16
2024,9,22,16,45.33
2024,9,22,17,50.96
2024,9,22,18,54.95
2024,9,22,19,54.24
2024,9,22,20,53.94
2024,9,22,21,53.95
2024,9,22,22,56.42
2024,9,22,23,60.61
2024,9,23,0,64.61
2024,9,23,1,67.66
2024,9,23,2,70.04
2024,9,23,3,72.67
2024,9,23,4,75.51
2024,9,23,5,78.13
2024,9,23,6,77.6
2024,9,23,7,71.83
2024,9,23,8,60.44
2024,9,23,9,46.55
2024,9,23,10,43.64
2024,9,23,11,45.22
2024,9,23,12,42.28
2024,9,23,13,35.14
2024,9,23,14,29.9
2024,9,23,15,28.48
2024,9,23,16,29.56
2024,9,23,17,35.85
2024,9,23,18,43.76
2024,9,23,19,56.65
2024,9,23,20,60.16
2024,9,23,21,61.52
2024,9,23,22,60.89
2024,9,23,23,57.7
2024,9,24,0,57.89
2024,9,24,1,61.46
2024,9,24,2,66.28
2024,9,24,3,71.6
2024,9,24,4,76.27
2024,9,24,5,78.63
2024,9,24,6,77.26
2024,9,24,7,71.9
2024,9,24,8,66.25
2024,9,24,9,58.52
2024,9,24,10,51.76
2024,9,24,11,46.84
2024,9,24,12,48.16
2024,9,24,13,45.44
2024,9,24,14,45.88
2024,9,24,15,48.32
2024,9,24,16,52.71
2024,9,24,17,58.0
2024,9,24,18,64.42
2024,9,24,19,67.7
2024,9,24,20,68.95
2024,9,24,21,69.6
2024,9,24,22,69.23
2024,9,24,23,67.12
2024,9,25,0,65.05
2024,9,25,1,63.01
2024,9,25,2,61.86
2024,9,25,3,61.57
2024,9,25,4,60.73
2024,9,25,5,58.8
2024,9,25,6,55.54
2024,9,25,7,49.59
2024,9,25,8,46.95
2024,9,25,9,50.31
2024,9,25,10,53.19
2024,9,25,11,52.3
2024,9,25,12,48.57
2024,9,25,13,45.29
2024,9,25,14,41.23
2024,9,25,15,39.87
2024,9,25,16,45.32
2024,9,25,17,58.95
2024,9,25,18,68.63
2024,9,25,19,76.89
2024,9,25,20,82.82
2024,9,25,21,85.06
2024,9,25,22,81.04
2024,9,25,23,78.94
2024,9,26,0,80.45
2024,9,26,1,83.39
2024,9,26,2,85.93
2024,9,26,3,88.76
2024,9,26,4,91.35
2024,9,26,5,89.56
2024,9,26,6,88.25
2024,9,26,7,87.15
2024,9,26,8,86.11
2024,9,26,9,84.51
2024,9,26,10,83.07
2024,9,26,11,82.22
2024,9,26,12,81.77
2024,9,26,13,80.97
2024,9,26,14,80.2
2024,9,26,15,79.49
2024,9,26,16,78.5
2024,9,26,17,78.59
2024,9,26,18,79.49
2024,9,26,19,80.02
2024,9,26,20,79.79
2024,9,26,21,77.97
2024,9,26,22,75.94
2024,9,26,23,73.83
2024,9,27,0,72.42
2024,9,27,1,71.98
2024,9,27,2,71.37
2024,9,27,3,70.1
2024,9,27,4,69.45
2024,9,27,5,68.5
2024,9,27,6,67.83
2024,9,27,7,66.9
2024,9,27,8,65.12
2024,9,27,9,62.88
2024,9,27,10,62.79
2024,9,27,11,63.22
